,id,family,genus,species,content,filename,image_height,image_width
424,107172,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,107172.jpg,533,800
425,10718,Geraniaceae,Geranium,Geranium robertianum L.,Flower,10718.jpg,621,800
426,107206,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,107206.jpg,800,533
427,107219,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,107219.jpg,600,800
428,107221,Campanulaceae,Campanula,Campanula glomerata L.,Entire,107221.jpg,800,800
430,107268,Orchidaceae,Ophrys,Ophrys speculum Link,Flower,107268.jpg,800,555
431,107276,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,107276.jpg,531,800
432,107289,Campanulaceae,Campanula,Campanula trachelium L.,Entire,107289.jpg,800,600
434,107327,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Flower,107327.jpg,800,800
435,107336,Fabaceae,Wisteria,Wisteria sinensis (Sims) Sweet,Flower,107336.jpg,532,800
436,107342,Lamiaceae,Lavandula,Lavandula stoechas L.,Entire,107342.jpg,800,600
437,107360,Oleaceae,Jasminum,Jasminum fruticans L.,Entire,107360.jpg,800,600
438,107395,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,107395.jpg,800,676
440,107402,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,107402.jpg,600,800
442,107421,Rosaceae,Rosa,Rosa canina L.,Flower,107421.jpg,552,800
443,107423,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Entire,107423.jpg,532,800
446,107478,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,107478.jpg,800,531
447,107483,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,107483.jpg,800,535
448,107491,Campanulaceae,Campanula,Campanula patula L.,Flower,107491.jpg,530,800
449,107492,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,107492.jpg,600,800
451,107507,Campanulaceae,Campanula,Campanula glomerata L.,Flower,107507.jpg,800,738
453,107557,Geraniaceae,Geranium,Geranium rotundifolium L.,Entire,107557.jpg,533,800
456,107602,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,107602.jpg,800,533
457,107614,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,107614.jpg,800,535
460,107687,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,107687.jpg,533,800
461,107695,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,107695.jpg,800,533
462,107705,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,107705.jpg,800,600
467,107914,Geraniaceae,Geranium,Geranium phaeum L.,Flower,107914.jpg,600,800
469,107945,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,107945.jpg,800,600
471,107955,Geraniaceae,Geranium,Geranium dissectum L.,Flower,107955.jpg,534,800
472,107959,Rosaceae,Rosa,Rosa pendulina L.,Flower,107959.jpg,800,799
473,107993,Rosaceae,Rosa,Rosa pendulina L.,Entire,107993.jpg,800,600
474,108000,Iridaceae,Iris,Iris lutescens Lam.,Flower,108000.jpg,600,800
476,108041,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,108041.jpg,532,800
477,108044,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,108044.jpg,800,738
478,108047,Geraniaceae,Geranium,Geranium rotundifolium L.,Entire,108047.jpg,600,800
479,108096,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,108096.jpg,800,600
481,108109,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,108109.jpg,800,800
482,108219,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,108219.jpg,751,800
483,108274,Iridaceae,Iris,Iris pseudacorus L.,Flower,108274.jpg,600,800
484,108349,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower,108349.jpg,600,800
486,10841,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,10841.jpg,800,600
487,108415,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,108415.jpg,530,800
488,108438,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,108438.jpg,800,535
489,108441,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,108441.jpg,600,800
493,108498,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Entire,108498.jpg,800,600
494,108521,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,108521.jpg,533,800
495,108530,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,108530.jpg,800,799
496,108545,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,108545.jpg,653,800
498,108562,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,108562.jpg,800,598
500,10860,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,10860.jpg,800,533
502,108650,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,108650.jpg,800,644
503,108655,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,108655.jpg,800,600
504,108656,Fabaceae,Wisteria,Wisteria sinensis (Sims) Sweet,Flower,108656.jpg,800,533
505,108692,Geraniaceae,Geranium,Geranium pusillum L.,Flower,108692.jpg,751,800
507,108719,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,108719.jpg,600,800
511,108771,Campanulaceae,Campanula,Campanula glomerata L.,Flower,108771.jpg,800,800
512,108782,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower,108782.jpg,600,800
513,108792,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,108792.jpg,533,800
514,108817,Campanulaceae,Campanula,Campanula rhomboidalis L.,Entire,108817.jpg,800,511
515,108837,Geraniaceae,Geranium,Geranium molle L.,Flower,108837.jpg,533,800
518,108882,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,108882.jpg,800,695
519,108883,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower,108883.jpg,543,800
521,108904,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,108904.jpg,800,530
522,108913,Iridaceae,Iris,Iris foetidissima L.,Flower,108913.jpg,600,800
528,10904,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,10904.jpg,665,800
529,1091,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,1091.jpg,600,800
530,109117,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,109117.jpg,532,800
532,109139,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,109139.jpg,800,654
533,109150,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,109150.jpg,600,800
536,109224,Geraniaceae,Geranium,Geranium dissectum L.,Flower,109224.jpg,600,800
537,10923,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,10923.jpg,530,800
538,109276,Iridaceae,Iris,Iris lutescens Lam.,Flower,109276.jpg,800,715
540,109290,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,109290.jpg,576,800
541,109321,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Entire,109321.jpg,751,800
542,109362,Campanulaceae,Campanula,Campanula medium L.,Entire,109362.jpg,800,600
543,109385,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,109385.jpg,600,800
544,10940,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,10940.jpg,800,678
547,109437,Geraniaceae,Geranium,Geranium robertianum L.,Flower,109437.jpg,751,800
548,109451,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,109451.jpg,600,800
549,109460,Iridaceae,Iris,Iris lutescens Lam.,Flower,109460.jpg,800,631
550,109466,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Entire,109466.jpg,800,651
553,109516,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,109516.jpg,600,800
554,109518,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,109518.jpg,800,533
555,109557,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,109557.jpg,751,800
558,109590,Geraniaceae,Geranium,Geranium sanguineum L.,Entire,109590.jpg,600,800
560,109627,Campanulaceae,Campanula,Campanula glomerata L.,Flower,109627.jpg,800,531
561,109641,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,109641.jpg,800,600
562,109643,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,109643.jpg,530,800
563,109647,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,109647.jpg,601,800
564,109659,Geraniaceae,Geranium,Geranium pusillum L.,Flower,109659.jpg,449,800
566,109676,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,109676.jpg,628,800
569,109730,Iridaceae,Iris,Iris lutescens Lam.,Flower,109730.jpg,600,800
570,109734,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,109734.jpg,533,800
572,109782,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,109782.jpg,600,800
573,109801,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,109801.jpg,600,800
574,109841,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,109841.jpg,600,800
576,109873,Iridaceae,Iris,Iris pseudacorus L.,Flower,109873.jpg,800,557
577,10989,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,10989.jpg,600,800
578,109890,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,109890.jpg,800,532
579,109906,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,109906.jpg,800,600
580,109916,Geraniaceae,Geranium,Geranium rotundifolium L.,Entire,109916.jpg,600,800
581,109968,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,109968.jpg,600,800
582,110014,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Entire,110014.jpg,600,800
584,110115,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,110115.jpg,800,708
585,11013,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Entire,11013.jpg,530,800
586,110147,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,110147.jpg,800,739
588,110151,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,110151.jpg,800,533
589,110171,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,110171.jpg,800,535
592,110199,Geraniaceae,Geranium,Geranium nodosum L.,Flower,110199.jpg,800,600
593,11024,Campanulaceae,Campanula,Campanula patula L.,Flower,11024.jpg,600,800
594,110243,Rosaceae,Rosa,Rosa canina L.,Entire,110243.jpg,532,800
595,110245,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,110245.jpg,800,600
596,110258,Campanulaceae,Campanula,Campanula glomerata L.,Flower,110258.jpg,600,800
598,110271,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,110271.jpg,600,800
600,11028,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,11028.jpg,600,800
601,110314,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,110314.jpg,532,800
602,110319,Rosaceae,Rosa,Rosa canina L.,Flower,110319.jpg,600,800
603,110322,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,110322.jpg,600,800
604,110332,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,110332.jpg,800,533
605,11036,Geraniaceae,Geranium,Geranium pratense L.,Entire,11036.jpg,533,800
606,110374,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,110374.jpg,531,800
607,110403,Geraniaceae,Geranium,Geranium molle L.,Entire,110403.jpg,600,800
608,110404,Iridaceae,Iris,Iris pseudacorus L.,Flower,110404.jpg,450,800
609,11041,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Entire,11041.jpg,800,450
611,110498,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,110498.jpg,600,800
613,110522,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,110522.jpg,800,531
614,110530,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,110530.jpg,532,800
615,110540,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,110540.jpg,800,656
616,110573,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,110573.jpg,800,799
617,110594,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,110594.jpg,800,600
618,110601,Iridaceae,Iris,Iris lutescens Lam.,Flower,110601.jpg,800,534
619,110614,Iridaceae,Iris,Iris lutescens Lam.,Flower,110614.jpg,600,800
620,110616,Geraniaceae,Geranium,Geranium phaeum L.,Flower,110616.jpg,800,600
621,110689,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,110689.jpg,800,676
622,110692,Geraniaceae,Geranium,Geranium robertianum L.,Entire,110692.jpg,449,800
629,110772,Campanulaceae,Campanula,Campanula glomerata L.,Entire,110772.jpg,800,531
630,110782,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,110782.jpg,800,597
631,11081,Geraniaceae,Geranium,Geranium molle L.,Entire,11081.jpg,532,800
632,11082,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,11082.jpg,405,800
634,110832,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,110832.jpg,800,800
635,110834,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,110834.jpg,715,800
637,110857,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,110857.jpg,533,800
638,110863,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,110863.jpg,600,800
641,110884,Rosaceae,Rosa,Rosa canina L.,Entire,110884.jpg,532,800
642,110894,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,110894.jpg,600,800
644,110942,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Entire,110942.jpg,800,600
646,110987,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,110987.jpg,600,800
648,111019,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower,111019.jpg,600,800
649,111053,Geraniaceae,Geranium,Geranium dissectum L.,Flower,111053.jpg,533,800
652,111086,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,111086.jpg,800,693
653,111101,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,111101.jpg,600,800
654,111116,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,111116.jpg,800,531
655,111164,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,111164.jpg,533,800
656,111170,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,111170.jpg,637,800
658,111181,Geraniaceae,Geranium,Geranium phaeum L.,Flower,111181.jpg,531,800
660,11123,Rosaceae,Rosa,Rosa spinosissima L.,Flower,11123.jpg,598,800
661,111234,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,111234.jpg,664,800
662,111252,Campanulaceae,Campanula,Campanula trachelium L.,Flower,111252.jpg,800,547
663,111265,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,111265.jpg,800,799
664,111280,Iridaceae,Iris,Iris lutescens Lam.,Flower,111280.jpg,800,600
666,111293,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,111293.jpg,600,800
669,11140,Geraniaceae,Geranium,Geranium robertianum L.,Entire,11140.jpg,449,800
671,11141,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,11141.jpg,600,800
673,111448,Orchidaceae,Ophrys,Ophrys apifera Huds.,Entire,111448.jpg,800,530
675,111458,Geraniaceae,Geranium,Geranium molle L.,Flower,111458.jpg,533,800
677,111502,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,111502.jpg,574,800
678,111521,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,111521.jpg,751,800
682,111593,Geraniaceae,Geranium,Geranium lucidum L.,Flower,111593.jpg,707,800
683,111600,Rosaceae,Rosa,Rosa agrestis Savi,Flower,111600.jpg,800,800
685,111604,Campanulaceae,Campanula,Campanula persicifolia L.,Entire,111604.jpg,800,612
689,111713,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Entire,111713.jpg,600,800
690,111734,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,111734.jpg,574,800
691,111756,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,111756.jpg,800,530
693,111773,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,111773.jpg,763,800
694,111787,Geraniaceae,Geranium,Geranium robertianum L.,Entire,111787.jpg,600,800
695,111792,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Entire,111792.jpg,800,600
699,111821,Campanulaceae,Campanula,Campanula medium L.,Flower,111821.jpg,600,800
700,111844,Geraniaceae,Geranium,Geranium dissectum L.,Flower,111844.jpg,601,800
703,111884,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,111884.jpg,603,800
706,111898,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,111898.jpg,800,600
708,111922,Geraniaceae,Geranium,Geranium robertianum L.,Entire,111922.jpg,800,600
709,111925,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,111925.jpg,800,607
710,11193,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,11193.jpg,600,800
711,111933,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,111933.jpg,754,800
714,111982,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,111982.jpg,600,800
715,111986,Campanulaceae,Campanula,Campanula medium L.,Flower,111986.jpg,800,535
716,111996,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,111996.jpg,600,800
717,112008,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,112008.jpg,533,800
718,112011,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,112011.jpg,800,800
719,11203,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Flower,11203.jpg,533,800
720,112037,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower,112037.jpg,600,800
721,112051,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,112051.jpg,532,800
722,112067,Geraniaceae,Geranium,Geranium molle L.,Flower,112067.jpg,599,800
723,112093,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Entire,112093.jpg,800,600
724,112117,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower,112117.jpg,581,800
725,112141,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,112141.jpg,786,800
727,112175,Geraniaceae,Geranium,Geranium rotundifolium L.,Entire,112175.jpg,600,800
728,112219,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,112219.jpg,600,800
729,112238,Orchidaceae,Ophrys,Ophrys virescens Philippe,Entire,112238.jpg,600,800
732,112283,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,112283.jpg,800,600
733,112292,Orchidaceae,Ophrys,Ophrys insectifera L.,Entire,112292.jpg,800,494
734,112300,Rosaceae,Rosa,Rosa pendulina L.,Flower,112300.jpg,800,800
735,112309,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,112309.jpg,600,800
736,11231,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,11231.jpg,600,800
740,112340,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,112340.jpg,800,714
741,112343,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Entire,112343.jpg,600,800
742,112346,Geraniaceae,Geranium,Geranium robertianum L.,Flower,112346.jpg,800,800
743,112369,Orchidaceae,Ophrys,Ophrys speculum Link,Flower,112369.jpg,800,592
745,112420,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,112420.jpg,800,533
746,112421,Iridaceae,Iris,Iris pseudacorus L.,Flower,112421.jpg,534,800
750,112435,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,112435.jpg,534,800
751,112442,Iridaceae,Iris,Iris pseudacorus L.,Entire,112442.jpg,800,530
753,112459,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,112459.jpg,800,799
754,112461,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,112461.jpg,800,600
758,112491,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,112491.jpg,800,600
760,112508,Campanulaceae,Campanula,Campanula patula L.,Flower,112508.jpg,530,800
761,112514,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,112514.jpg,600,800
763,112585,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,112585.jpg,800,531
764,112587,Orchidaceae,Ophrys,Ophrys lutea Cav.,Entire,112587.jpg,800,600
766,112593,Campanulaceae,Campanula,Campanula trachelium L.,Flower,112593.jpg,800,683
767,112616,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,112616.jpg,800,769
768,112637,Geraniaceae,Geranium,Geranium robertianum L.,Entire,112637.jpg,532,800
770,112708,Rosaceae,Rosa,Rosa pendulina L.,Flower,112708.jpg,601,800
771,11271,Orchidaceae,Ophrys,Ophrys speculum Link,Flower,11271.jpg,800,600
773,11272,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,11272.jpg,800,600
774,112720,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Entire,112720.jpg,800,533
775,112721,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,112721.jpg,533,800
776,112738,Geraniaceae,Geranium,Geranium lucidum L.,Entire,112738.jpg,600,800
777,112748,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,112748.jpg,800,600
779,11278,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,11278.jpg,800,535
780,112780,Campanulaceae,Campanula,Campanula rapunculus L.,Entire,112780.jpg,800,600
781,112821,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,112821.jpg,800,783
782,112837,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,112837.jpg,800,600
783,112846,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,112846.jpg,606,800
785,112885,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,112885.jpg,800,601
786,112908,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,112908.jpg,533,800
787,112914,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,112914.jpg,787,800
790,112944,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Entire,112944.jpg,800,600
791,11295,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,11295.jpg,600,800
793,112997,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,112997.jpg,600,800
795,113048,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,113048.jpg,530,800
796,113083,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,113083.jpg,800,600
797,113084,Rosaceae,Rosa,Rosa canina L.,Flower,113084.jpg,532,800
798,113098,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,113098.jpg,800,600
799,113100,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,113100.jpg,600,800
801,113139,Geraniaceae,Geranium,Geranium pusillum L.,Entire,113139.jpg,666,800
803,113154,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,113154.jpg,800,568
804,113157,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,113157.jpg,599,800
805,113187,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,113187.jpg,683,800
806,11327,Iridaceae,Iris,Iris foetidissima L.,Entire,11327.jpg,800,587
807,11345,Campanulaceae,Campanula,Campanula medium L.,Flower,11345.jpg,582,800
808,11371,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,11371.jpg,600,800
809,11397,Geraniaceae,Geranium,Geranium sanguineum L.,Entire,11397.jpg,800,533
812,11416,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,11416.jpg,800,600
