,id,family,genus,species,content
396,109841,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
397,109844,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
398,109853,Malvaceae,Malva,Malva sylvestris L.,Flower
399,109873,Iridaceae,Iris,Iris pseudacorus L.,Flower
400,10989,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
401,109898,Malvaceae,Malva,Malva moschata L.,Flower
402,109906,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
403,109968,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
404,110018,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
405,110020,Malvaceae,Malva,Malva sylvestris L.,Flower
406,110032,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
407,110065,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
408,110070,Violaceae,Viola,Viola tricolor L.,Flower
409,110107,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
410,110115,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
411,110147,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
412,110151,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
413,110199,Geraniaceae,Geranium,Geranium nodosum L.,Flower
414,11024,Campanulaceae,Campanula,Campanula patula L.,Flower
415,110245,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
416,110258,Campanulaceae,Campanula,Campanula glomerata L.,Flower
417,110271,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
418,11028,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
419,110315,Malvaceae,Malva,Malva moschata L.,Flower
420,110319,Rosaceae,Rosa,Rosa canina L.,Flower
421,110322,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
422,110374,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
423,110394,Malvaceae,Malva,Malva sylvestris L.,Flower
424,110404,Iridaceae,Iris,Iris pseudacorus L.,Flower
425,110481,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
426,110498,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
427,110520,Violaceae,Viola,Viola riviniana Rchb.,Flower
428,110522,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
429,110530,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
430,110540,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
431,110557,Malvaceae,Malva,Malva sylvestris L.,Flower
432,110559,Malvaceae,Malva,Malva moschata L.,Flower
433,110573,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
434,110594,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
435,110601,Iridaceae,Iris,Iris lutescens Lam.,Flower
436,110614,Iridaceae,Iris,Iris lutescens Lam.,Flower
437,110616,Geraniaceae,Geranium,Geranium phaeum L.,Flower
438,110659,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
439,110689,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
440,110704,Fabaceae,Trifolium,Trifolium campestre Schreb.,Flower
441,110782,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
442,110804,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
443,110816,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
444,11082,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
445,110832,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
446,110834,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
447,11084,Plantaginaceae,Veronica,Veronica anagallis-aquatica L.,Flower
448,110857,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
449,110863,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
450,110866,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
451,110894,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
452,110941,Violaceae,Viola,Viola tricolor L.,Flower
453,110968,Fabaceae,Trifolium,Trifolium pratense L.,Flower
454,110987,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
455,110992,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
456,111019,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
457,111053,Geraniaceae,Geranium,Geranium dissectum L.,Flower
458,111101,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
459,111116,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
460,111126,Violaceae,Viola,Viola biflora L.,Flower
461,11115,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
462,111164,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
463,111170,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
464,111181,Geraniaceae,Geranium,Geranium phaeum L.,Flower
465,111222,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
466,11123,Rosaceae,Rosa,Rosa spinosissima L.,Flower
467,111234,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
468,111252,Campanulaceae,Campanula,Campanula trachelium L.,Flower
469,111262,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
470,111265,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
471,111280,Iridaceae,Iris,Iris lutescens Lam.,Flower
472,111293,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
473,11131,Plantaginaceae,Veronica,Veronica anagallis-aquatica L.,Flower
474,111368,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
475,111395,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
476,11141,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
477,111429,Amaryllidaceae,Allium,Allium ursinum L.,Flower
478,111447,Violaceae,Viola,Viola tricolor L.,Flower
479,111452,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
480,111458,Geraniaceae,Geranium,Geranium molle L.,Flower
481,111502,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
482,111521,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
483,111545,Malvaceae,Malva,Malva sylvestris L.,Flower
484,111593,Geraniaceae,Geranium,Geranium lucidum L.,Flower
485,111600,Rosaceae,Rosa,Rosa agrestis Savi,Flower
486,111656,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
487,111718,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
488,111734,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
489,111736,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
490,111739,Malvaceae,Malva,Malva sylvestris L.,Flower
491,111756,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
492,111811,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
493,111821,Campanulaceae,Campanula,Campanula medium L.,Flower
494,111844,Geraniaceae,Geranium,Geranium dissectum L.,Flower
495,111884,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
496,111898,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
497,111925,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
498,11193,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
499,111933,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
500,111982,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
501,111986,Campanulaceae,Campanula,Campanula medium L.,Flower
502,111996,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
503,112005,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
504,112011,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
505,112037,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
506,11205,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
507,112051,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
508,112067,Geraniaceae,Geranium,Geranium molle L.,Flower
509,112117,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
510,112136,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
511,112141,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
512,112197,Plantaginaceae,Veronica,Veronica officinalis L.,Flower
513,112219,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
514,112254,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
515,112274,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
516,112282,Lamiaceae,Ajuga,Ajuga chamaepitys (L.) Schreb.,Flower
517,112283,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
518,112300,Rosaceae,Rosa,Rosa pendulina L.,Flower
519,11231,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
520,112340,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
521,112346,Geraniaceae,Geranium,Geranium robertianum L.,Flower
522,112359,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
523,112361,Lamiaceae,Ajuga,Ajuga iva (L.) Schreb.,Flower
524,112369,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
525,112420,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
526,112421,Iridaceae,Iris,Iris pseudacorus L.,Flower
527,112435,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
528,112458,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
529,112459,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
530,112491,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
531,112508,Campanulaceae,Campanula,Campanula patula L.,Flower
532,112514,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
533,112545,Amaryllidaceae,Allium,Allium ursinum L.,Flower
534,112559,Malvaceae,Malva,Malva sylvestris L.,Flower
535,112562,Violaceae,Viola,Viola tricolor L.,Flower
536,112574,Malvaceae,Malva,Malva sylvestris L.,Flower
537,112585,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
538,112593,Campanulaceae,Campanula,Campanula trachelium L.,Flower
539,112616,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
540,112678,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
541,112708,Rosaceae,Rosa,Rosa pendulina L.,Flower
542,11271,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
543,11272,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
544,112721,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
545,112748,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
546,11278,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
547,112821,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
548,112846,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
549,112857,Lamiaceae,Ajuga,Ajuga chamaepitys (L.) Schreb.,Flower
550,112885,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
551,112906,Malvaceae,Malva,Malva neglecta Wallr.,Flower
552,112908,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
553,112914,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
554,112930,Malvaceae,Malva,Malva setigera Spenn.,Flower
555,112943,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
556,11295,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
557,113005,Plantaginaceae,Veronica,Veronica officinalis L.,Flower
558,113048,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
559,113084,Rosaceae,Rosa,Rosa canina L.,Flower
560,113096,Gentianaceae,Gentiana,Gentiana verna L.,Flower
561,113098,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
562,113100,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
563,113187,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
564,11325,Violaceae,Viola,Viola tricolor L.,Flower
565,11342,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
566,11345,Campanulaceae,Campanula,Campanula medium L.,Flower
567,11371,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
568,11416,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
569,11435,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
570,11455,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
571,11467,Malvaceae,Malva,Malva moschata L.,Flower
572,11507,Rosaceae,Rosa,Rosa canina L.,Flower
573,11517,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
574,11522,Geraniaceae,Geranium,Geranium molle L.,Flower
575,11580,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
576,11592,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
577,11607,Amaryllidaceae,Allium,Allium ursinum L.,Flower
578,11643,Rosaceae,Rosa,Rosa canina L.,Flower
579,11665,Geraniaceae,Geranium,Geranium molle L.,Flower
580,11707,Gentianaceae,Gentiana,Gentiana cruciata L.,Flower
581,11743,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
582,11751,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
583,11755,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
584,11780,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
585,11849,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
586,11850,Rosaceae,Rosa,Rosa pendulina L.,Flower
587,11852,Violaceae,Viola,Viola tricolor L.,Flower
588,11905,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
589,12006,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
590,12023,Iridaceae,Iris,Iris pseudacorus L.,Flower
591,12036,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
592,12127,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
593,12147,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
594,12151,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower
595,12169,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
596,12204,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
597,12266,Iridaceae,Iris,Iris foetidissima L.,Flower
598,12335,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
599,12392,Malvaceae,Malva,Malva sylvestris L.,Flower
600,12414,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
601,12460,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
602,12475,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
603,1249,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
604,12515,Violaceae,Viola,Viola calcarata L.,Flower
605,12524,Campanulaceae,Campanula,Campanula medium L.,Flower
606,12585,Violaceae,Viola,Viola arvensis Murray,Flower
607,12657,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
608,127,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
609,12717,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
610,12729,Fabaceae,Trifolium,Trifolium alpinum L.,Flower
611,12750,Geraniaceae,Geranium,Geranium columbinum L.,Flower
612,1276,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
613,1279,Malvaceae,Malva,Malva sylvestris L.,Flower
614,12810,Iridaceae,Iris,Iris foetidissima L.,Flower
615,12839,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
616,12868,Campanulaceae,Campanula,Campanula glomerata L.,Flower
617,1291,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
618,12927,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
619,12928,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
620,12971,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
621,13001,Malvaceae,Malva,Malva sylvestris L.,Flower
622,13005,Amaryllidaceae,Allium,Allium ursinum L.,Flower
623,13008,Geraniaceae,Geranium,Geranium phaeum L.,Flower
624,13120,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
625,13154,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
626,13193,Geraniaceae,Geranium,Geranium molle L.,Flower
627,13261,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
628,13276,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
629,1333,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
630,13346,Geraniaceae,Geranium,Geranium molle L.,Flower
631,13354,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
632,13362,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
633,13389,Violaceae,Viola,Viola tricolor L.,Flower
634,1343,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
635,13477,Violaceae,Viola,Viola calcarata L.,Flower
636,13499,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
637,13533,Malvaceae,Malva,Malva neglecta Wallr.,Flower
638,13544,Malvaceae,Malva,Malva sylvestris L.,Flower
639,13550,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
640,13551,Violaceae,Viola,Viola odorata L.,Flower
641,13563,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
642,1359,Geraniaceae,Geranium,Geranium robertianum L.,Flower
643,13653,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
644,13673,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
645,13682,Malvaceae,Malva,Malva moschata L.,Flower
646,13714,Rosaceae,Crataegus,Crataegus azarolus L.,Flower
647,13734,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
648,1374,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
649,13777,Violaceae,Viola,Viola riviniana Rchb.,Flower
650,13801,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
651,13802,Violaceae,Viola,Viola riviniana Rchb.,Flower
652,13827,Violaceae,Viola,Viola calcarata L.,Flower
653,13833,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
654,13870,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
655,13888,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
656,13905,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
657,13919,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
658,1397,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
659,13976,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
660,14038,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
661,14088,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
662,14132,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
663,14155,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
664,14211,Rosaceae,Rosa,Rosa pendulina L.,Flower
665,14228,Iridaceae,Iris,Iris lutescens Lam.,Flower
666,14255,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
667,14301,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
668,14320,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
669,14324,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
670,14343,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
671,14353,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
672,14369,Campanulaceae,Campanula,Campanula medium L.,Flower
673,14404,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
674,14424,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
675,14501,Gentianaceae,Gentiana,Gentiana verna L.,Flower
676,14552,Rosaceae,Rosa,Rosa canina L.,Flower
677,14553,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
678,14554,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
679,14590,Geraniaceae,Geranium,Geranium molle L.,Flower
680,14593,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
681,14634,Iridaceae,Iris,Iris lutescens Lam.,Flower
682,14646,Plantaginaceae,Veronica,Veronica cymbalaria Bodard,Flower
683,14679,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
684,14722,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
685,14727,Campanulaceae,Campanula,Campanula medium L.,Flower
686,1475,Geraniaceae,Geranium,Geranium dissectum L.,Flower
687,14756,Asteraceae,Cirsium,Cirsium acaulon (L.) Scop.,Flower
688,14772,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
689,14800,Rosaceae,Crataegus,Crataegus azarolus L.,Flower
690,14806,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
691,14819,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
692,14838,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
693,14846,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
694,14884,Lamiaceae,Ajuga,Ajuga iva (L.) Schreb.,Flower
695,14903,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
696,14919,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
697,14938,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
698,14960,Malvaceae,Malva,Malva sylvestris L.,Flower
699,15016,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
700,15043,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
701,1505,Lamiaceae,Ajuga,Ajuga chamaepitys (L.) Schreb.,Flower
702,15052,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
703,15087,Plantaginaceae,Veronica,Veronica beccabunga L.,Flower
704,15108,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
705,15113,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
706,15116,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
707,15155,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
708,15188,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
709,15204,Violaceae,Viola,Viola lutea Huds.,Flower
710,15237,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
711,15238,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
712,15239,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
713,15293,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
714,15362,Malvaceae,Malva,Malva setigera Spenn.,Flower
715,15366,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
716,15369,Geraniaceae,Geranium,Geranium pratense L.,Flower
717,15409,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
718,15428,Iridaceae,Iris,Iris pseudacorus L.,Flower
719,15451,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
720,15503,Rosaceae,Rosa,Rosa canina L.,Flower
721,15564,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
722,15567,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
723,15598,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
724,15608,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
725,1561,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
726,15650,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
727,15659,Malvaceae,Malva,Malva sylvestris L.,Flower
728,15660,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
729,15662,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
730,15672,Lamiaceae,Ajuga,Ajuga chamaepitys (L.) Schreb.,Flower
731,15676,Malvaceae,Malva,Malva setigera Spenn.,Flower
732,15685,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
733,15698,Fabaceae,Trifolium,Trifolium pratense L.,Flower
734,15702,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
735,15725,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
736,15742,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
